date,point,lat,lon,u_ms,v_ms,speed_ms,speed_kn,direction,temp_c,salinity
2022-01-01,中心,33.2667,134.2833,-0.2466,-0.3052,0.3924,0.7627,218.9,18.55,34.379
2022-01-01,北,33.3567,134.2833,-0.2252,-0.2661,0.3486,0.6777,220.2,18.24,34.294
2022-01-01,南,33.1767,134.2833,-0.3693,-0.2124,0.426,0.8282,240.1,18.94,34.452
2022-01-01,東,33.2667,134.3933,-0.2448,-0.1331,0.2786,0.5416,241.5,19.39,34.483
2022-01-01,西,33.2667,134.1733,-0.5585,-0.2222,0.6011,1.1685,248.3,18.06,34.271
2022-01-02,中心,33.2667,134.2833,-0.2435,-0.3058,0.3909,0.76,218.5,19.04,34.439
2022-01-02,北,33.3567,134.2833,-0.1776,-0.2393,0.298,0.5793,216.6,18.7,34.368
2022-01-02,南,33.1767,134.2833,-0.3876,-0.2741,0.4747,0.9228,234.7,19.28,34.495
2022-01-02,東,33.2667,134.3933,-0.2564,-0.2069,0.3294,0.6404,231.1,19.35,34.478
2022-01-02,西,33.2667,134.1733,-0.5225,-0.2039,0.5608,1.0903,248.7,18.54,34.344
2022-01-03,中心,33.2667,134.2833,-0.2277,-0.3174,0.3906,0.7593,215.7,19.06,34.448
2022-01-03,北,33.3567,134.2833,-0.1239,-0.2429,0.2727,0.5301,207.0,18.77,34.387
2022-01-03,南,33.1767,134.2833,-0.39,-0.2857,0.4834,0.9398,233.8,19.23,34.487
2022-01-03,東,33.2667,134.3933,-0.2283,-0.2405,0.3316,0.6446,223.5,19.19,34.477
2022-01-03,西,33.2667,134.1733,-0.4761,-0.2142,0.5221,1.0149,245.8,18.74,34.385
2022-01-04,中心,33.2667,134.2833,-0.2295,-0.3357,0.4067,0.7905,214.4,18.68,34.399
2022-01-04,北,33.3567,134.2833,-0.1331,-0.3082,0.3357,0.6527,203.3,18.25,34.32
2022-01-04,南,33.1767,134.2833,-0.4132,-0.2911,0.5055,0.9827,234.8,19.01,34.458
2022-01-04,東,33.2667,134.3933,-0.1947,-0.2429,0.3113,0.6052,218.7,18.93,34.468
2022-01-04,西,33.2667,134.1733,-0.5127,-0.2429,0.5674,1.1029,244.6,18.5,34.368
2022-01-05,中心,33.2667,134.2833,-0.257,-0.332,0.4199,0.8162,217.7,18.33,34.362
2022-01-05,北,33.3567,134.2833,-0.2295,-0.3058,0.3823,0.7433,216.9,18.08,34.301
2022-01-05,南,33.1767,134.2833,-0.4089,-0.2515,0.4801,0.9333,238.4,18.68,34.414
2022-01-05,東,33.2667,134.3933,-0.1978,-0.1788,0.2666,0.5183,227.9,18.93,34.503
2022-01-05,西,33.2667,134.1733,-0.5512,-0.2551,0.6074,1.1807,245.2,18.07,34.312
2022-01-06,中心,33.2667,134.2833,-0.2344,-0.3369,0.4104,0.7979,214.8,18.63,34.468
2022-01-06,北,33.3567,134.2833,-0.2094,-0.2973,0.3636,0.7068,215.2,18.5,34.428
2022-01-06,南,33.1767,134.2833,-0.34,-0.2557,0.4254,0.827,233.0,18.76,34.494
2022-01-06,東,33.2667,134.3933,-0.1617,-0.1447,0.217,0.4218,228.2,18.79,34.51
2022-01-06,西,33.2667,134.1733,-0.5194,-0.2399,0.5721,1.1122,245.2,18.24,34.373
2022-01-07,中心,33.2667,134.2833,-0.199,-0.2478,0.3178,0.6178,218.8,18.64,34.506
2022-01-07,北,33.3567,134.2833,-0.1502,-0.2155,0.2626,0.5105,214.9,18.51,34.472
2022-01-07,南,33.1767,134.2833,-0.2783,-0.1563,0.3192,0.6205,240.7,18.73,34.532
2022-01-07,東,33.2667,134.3933,-0.094,-0.0543,0.1086,0.2111,240.0,18.64,34.501
2022-01-07,西,33.2667,134.1733,-0.3998,-0.1666,0.4331,0.842,247.4,18.4,34.446
2022-01-08,中心,33.2667,134.2833,-0.1331,-0.1715,0.2171,0.422,217.8,18.54,34.516
2022-01-08,北,33.3567,134.2833,-0.0983,-0.1483,0.1779,0.3459,213.5,18.5,34.498
2022-01-08,南,33.1767,134.2833,-0.1611,-0.0458,0.1675,0.3256,254.1,18.7,34.53
2022-01-08,東,33.2667,134.3933,0.0208,0.0403,0.0453,0.0881,27.3,18.69,34.504
2022-01-08,西,33.2667,134.1733,-0.2698,-0.1184,0.2946,0.5728,246.3,18.39,34.48
2022-01-09,中心,33.2667,134.2833,-0.1184,-0.1477,0.1893,0.368,218.7,18.48,34.526
2022-01-09,北,33.3567,134.2833,-0.1263,-0.1495,0.1958,0.3806,220.2,18.48,34.526
2022-01-09,南,33.1767,134.2833,-0.0934,0.0488,0.1054,0.2049,297.6,18.85,34.516
2022-01-09,東,33.2667,134.3933,0.0543,0.0958,0.1102,0.2141,29.5,19.0,34.518
2022-01-09,西,33.2667,134.1733,-0.238,-0.1056,0.2604,0.5062,246.1,18.34,34.503
2022-01-10,中心,33.2667,134.2833,0.0116,-0.0897,0.0905,0.1759,172.6,18.5,34.536
2022-01-10,北,33.3567,134.2833,-0.094,-0.1233,0.155,0.3014,217.3,18.43,34.547
2022-01-10,南,33.1767,134.2833,0.0745,0.1361,0.1552,0.3016,28.7,19.37,34.513
2022-01-10,東,33.2667,134.3933,0.1825,0.1709,0.25,0.4861,46.9,19.4,34.529
2022-01-10,西,33.2667,134.1733,-0.094,-0.0769,0.1214,0.2361,230.7,18.34,34.521
2022-01-11,中心,33.2667,134.2833,0.0409,-0.1825,0.187,0.3636,167.4,18.29,34.552
2022-01-11,北,33.3567,134.2833,-0.0513,-0.1886,0.1954,0.38,195.2,18.35,34.565
2022-01-11,南,33.1767,134.2833,0.1306,-0.0354,0.1353,0.2631,105.2,18.95,34.524
2022-01-11,東,33.2667,134.3933,0.1642,0.0183,0.1652,0.3212,83.6,18.92,34.538
2022-01-11,西,33.2667,134.1733,-0.0189,-0.1599,0.161,0.313,186.7,18.23,34.539
2022-01-12,中心,33.2667,134.2833,0.0079,-0.1727,0.1729,0.3362,177.4,18.14,34.573
2022-01-12,北,33.3567,134.2833,-0.0549,-0.1575,0.1668,0.3242,199.2,18.24,34.579
2022-01-12,南,33.1767,134.2833,0.1721,-0.033,0.1753,0.3407,100.8,18.41,34.547
2022-01-12,東,33.2667,134.3933,0.1221,0.0525,0.1329,0.2583,66.7,18.64,34.553
2022-01-12,西,33.2667,134.1733,-0.0153,-0.1587,0.1594,0.3099,185.5,18.1,34.561
2022-01-13,中心,33.2667,134.2833,-0.0262,-0.2094,0.211,0.4102,187.1,18.1,34.582
2022-01-13,北,33.3567,134.2833,-0.0403,-0.1825,0.1869,0.3633,192.4,18.14,34.574
2022-01-13,南,33.1767,134.2833,0.0922,-0.1251,0.1554,0.3021,143.6,18.02,34.57
2022-01-13,東,33.2667,134.3933,0.047,-0.0079,0.0477,0.0927,99.6,18.45,34.564
2022-01-13,西,33.2667,134.1733,-0.0848,-0.188,0.2063,0.401,204.3,18.06,34.577
2022-01-14,中心,33.2667,134.2833,-0.0824,-0.1355,0.1586,0.3083,211.3,18.09,34.574
2022-01-14,北,33.3567,134.2833,-0.0696,-0.1074,0.128,0.2488,212.9,18.05,34.562
2022-01-14,南,33.1767,134.2833,0.0073,-0.0769,0.0773,0.1502,174.6,17.96,34.579
2022-01-14,東,33.2667,134.3933,-0.0208,0.0641,0.0674,0.131,342.1,18.47,34.568
2022-01-14,西,33.2667,134.1733,-0.1624,-0.1209,0.2024,0.3935,233.3,18.04,34.579
2022-01-15,中心,33.2667,134.2833,-0.0842,-0.1001,0.1308,0.2543,220.1,18.13,34.564
2022-01-15,北,33.3567,134.2833,-0.061,-0.0684,0.0916,0.1782,221.8,18.08,34.556
2022-01-15,南,33.1767,134.2833,-0.033,-0.0739,0.0809,0.1572,204.1,18.01,34.577
2022-01-15,東,33.2667,134.3933,-0.0256,0.0964,0.0998,0.194,345.1,18.58,34.574
2022-01-15,西,33.2667,134.1733,-0.1642,-0.0806,0.1829,0.3555,243.9,18.08,34.571
2022-01-16,中心,33.2667,134.2833,-0.0763,-0.1312,0.1518,0.2951,210.2,18.19,34.559
2022-01-16,北,33.3567,134.2833,-0.0574,-0.0995,0.1148,0.2233,210.0,18.15,34.555
2022-01-16,南,33.1767,134.2833,-0.0592,-0.1209,0.1346,0.2616,206.1,18.09,34.57
2022-01-16,東,33.2667,134.3933,-0.0262,0.0262,0.0371,0.0722,315.0,18.65,34.577
2022-01-16,西,33.2667,134.1733,-0.1483,-0.1086,0.1839,0.3574,233.8,18.07,34.561
2022-01-17,中心,33.2667,134.2833,-0.0952,-0.1617,0.1877,0.3649,210.5,18.31,34.564
2022-01-17,北,33.3567,134.2833,-0.0836,-0.1294,0.1541,0.2995,212.9,18.27,34.562
2022-01-17,南,33.1767,134.2833,-0.0964,-0.1532,0.181,0.3519,212.2,18.27,34.568
2022-01-17,東,33.2667,134.3933,-0.0562,-0.036,0.0667,0.1297,237.3,18.7,34.582
2022-01-17,西,33.2667,134.1733,-0.174,-0.1239,0.2136,0.4152,234.5,18.11,34.559
2022-01-18,中心,33.2667,134.2833,-0.144,-0.1416,0.202,0.3927,225.5,18.46,34.574
2022-01-18,北,33.3567,134.2833,-0.1147,-0.1025,0.1539,0.2992,228.2,18.42,34.571
2022-01-18,南,33.1767,134.2833,-0.1569,-0.1361,0.2077,0.4037,229.1,18.46,34.577
2022-01-18,東,33.2667,134.3933,-0.1086,-0.0665,0.1274,0.2477,238.5,18.72,34.585
2022-01-18,西,33.2667,134.1733,-0.1929,-0.0903,0.213,0.414,244.9,18.22,34.565
2022-01-19,中心,33.2667,134.2833,-0.1056,-0.1373,0.1732,0.3368,217.6,18.59,34.585
2022-01-19,北,33.3567,134.2833,-0.0543,-0.1019,0.1155,0.2245,208.1,18.48,34.579
2022-01-19,南,33.1767,134.2833,-0.1398,-0.1502,0.2051,0.3988,223.0,18.6,34.588
2022-01-19,東,33.2667,134.3933,-0.0659,-0.1025,0.1219,0.237,212.7,18.74,34.593
2022-01-19,西,33.2667,134.1733,-0.1233,-0.0775,0.1456,0.2831,237.8,18.37,34.576
2022-01-20,中心,33.2667,134.2833,-0.0873,-0.1703,0.1914,0.372,207.1,18.52,34.591
2022-01-20,北,33.3567,134.2833,-0.0391,-0.191,0.195,0.3791,191.6,18.14,34.558
2022-01-20,南,33.1767,134.2833,-0.155,-0.1709,0.2307,0.4486,222.2,18.62,34.597
2022-01-20,東,33.2667,134.3933,-0.0531,-0.1489,0.1581,0.3074,199.6,18.61,34.594
2022-01-20,西,33.2667,134.1733,-0.119,-0.1086,0.1612,0.3133,227.6,18.4,34.588
2022-01-21,中心,33.2667,134.2833,0.0189,-0.1776,0.1786,0.3472,173.9,17.95,34.538
2022-01-21,北,33.3567,134.2833,-0.0488,-0.2405,0.2454,0.477,191.5,17.26,34.417
2022-01-21,南,33.1767,134.2833,-0.0739,-0.1263,0.1463,0.2845,210.3,18.43,34.59
2022-01-21,東,33.2667,134.3933,-0.0311,-0.0671,0.074,0.1439,204.9,18.37,34.585
2022-01-21,西,33.2667,134.1733,-0.0836,-0.1471,0.1692,0.3289,209.6,18.19,34.579
2022-01-22,中心,33.2667,134.2833,-0.0323,-0.1758,0.1787,0.3475,190.4,17.44,34.458
2022-01-22,北,33.3567,134.2833,-0.1752,-0.1654,0.2409,0.4684,226.6,17.49,34.455
2022-01-22,南,33.1767,134.2833,0.0305,-0.0903,0.0954,0.1854,161.3,17.94,34.539
2022-01-22,東,33.2667,134.3933,-0.0464,-0.0195,0.0503,0.0978,247.2,18.34,34.605
2022-01-22,西,33.2667,134.1733,-0.1263,-0.2051,0.2409,0.4683,211.6,17.65,34.495
2022-01-23,中心,33.2667,134.2833,-0.1971,-0.191,0.2745,0.5337,225.9,17.96,34.55
2022-01-23,北,33.3567,134.2833,-0.1654,-0.1733,0.2396,0.4658,223.7,18.01,34.568
2022-01-23,南,33.1767,134.2833,-0.1617,-0.1178,0.2001,0.389,233.9,17.77,34.51
2022-01-23,東,33.2667,134.3933,-0.1508,-0.1202,0.1928,0.3749,231.4,18.48,34.652
2022-01-23,西,33.2667,134.1733,-0.3497,-0.1892,0.3976,0.773,241.6,17.67,34.489
2022-01-24,中心,33.2667,134.2833,-0.163,-0.1898,0.2502,0.4864,220.6,18.23,34.639
2022-01-24,北,33.3567,134.2833,-0.1428,-0.1886,0.2366,0.4599,217.1,17.96,34.593
2022-01-24,南,33.1767,134.2833,-0.2271,-0.1367,0.265,0.5152,238.9,18.36,34.643
2022-01-24,東,33.2667,134.3933,-0.1868,-0.1373,0.2318,0.4507,233.7,18.58,34.68
2022-01-24,西,33.2667,134.1733,-0.2911,-0.1392,0.3227,0.6273,244.5,18.09,34.602
2022-01-25,中心,33.2667,134.2833,-0.1178,-0.1257,0.1723,0.3349,223.1,18.32,34.674
2022-01-25,北,33.3567,134.2833,-0.1776,-0.1166,0.2125,0.413,236.7,18.61,34.727
2022-01-25,南,33.1767,134.2833,-0.1544,-0.0977,0.1827,0.3552,237.7,18.43,34.677
2022-01-25,東,33.2667,134.3933,-0.1721,-0.0665,0.1845,0.3587,248.9,18.84,34.684
2022-01-25,西,33.2667,134.1733,-0.1611,-0.0964,0.1878,0.3651,239.1,18.03,34.61
2022-01-26,中心,33.2667,134.2833,-0.1465,-0.105,0.1802,0.3504,234.4,18.92,34.754
2022-01-26,北,33.3567,134.2833,-0.1294,-0.0592,0.1423,0.2766,245.4,19.22,34.811
2022-01-26,南,33.1767,134.2833,-0.1453,-0.0775,0.1647,0.3201,241.9,18.7,34.707
2022-01-26,東,33.2667,134.3933,-0.166,-0.0861,0.187,0.3635,242.6,19.16,34.686
2022-01-26,西,33.2667,134.1733,-0.1862,-0.0952,0.2091,0.4065,242.9,18.54,34.706
2022-01-27,中心,33.2667,134.2833,-0.1288,-0.0501,0.1382,0.2686,248.8,19.22,34.762
2022-01-27,北,33.3567,134.2833,-0.0647,-0.0134,0.0661,0.1285,258.3,19.3,34.805
2022-01-27,南,33.1767,134.2833,-0.1605,-0.0513,0.1685,0.3276,252.3,19.06,34.722
2022-01-27,東,33.2667,134.3933,-0.141,-0.1239,0.1877,0.3649,228.7,19.23,34.693
2022-01-27,西,33.2667,134.1733,-0.1538,-0.0055,0.1539,0.2992,268.0,19.04,34.773
2022-01-28,中心,33.2667,134.2833,-0.0311,-0.0043,0.0314,0.0611,262.2,19.21,34.748
2022-01-28,北,33.3567,134.2833,0.0214,0.0177,0.0277,0.0539,50.4,19.21,34.791
2022-01-28,南,33.1767,134.2833,-0.08,-0.0482,0.0934,0.1815,238.9,19.17,34.715
2022-01-28,東,33.2667,134.3933,-0.058,-0.1202,0.1335,0.2595,205.7,19.08,34.689
2022-01-28,西,33.2667,134.1733,0.0012,0.0415,0.0415,0.0807,1.7,19.09,34.765
2022-01-29,中心,33.2667,134.2833,-0.0073,0.0122,0.0142,0.0277,329.0,19.11,34.738
2022-01-29,北,33.3567,134.2833,0.0403,0.0293,0.0498,0.0968,54.0,19.09,34.776
2022-01-29,南,33.1767,134.2833,-0.0494,-0.0391,0.063,0.1225,231.7,19.14,34.71
2022-01-29,東,33.2667,134.3933,-0.0604,-0.0952,0.1128,0.2192,212.4,18.9,34.671
2022-01-29,西,33.2667,134.1733,0.0482,0.0537,0.0722,0.1403,41.9,18.99,34.745
2022-01-30,中心,33.2667,134.2833,0.0183,0.0262,0.032,0.0622,34.9,18.96,34.724
2022-01-30,北,33.3567,134.2833,0.0555,0.0415,0.0693,0.1348,53.2,18.95,34.754
2022-01-30,南,33.1767,134.2833,-0.0049,-0.0244,0.0249,0.0484,191.3,19.03,34.703
2022-01-30,東,33.2667,134.3933,-0.0494,-0.0751,0.0899,0.1748,213.4,18.71,34.645
2022-01-30,西,33.2667,134.1733,0.0952,0.0592,0.1121,0.218,58.1,18.84,34.724
2022-01-31,中心,33.2667,134.2833,0.0574,0.0452,0.073,0.142,51.8,18.82,34.709
2022-01-31,北,33.3567,134.2833,0.0757,0.058,0.0953,0.1854,52.5,18.81,34.732
2022-01-31,南,33.1767,134.2833,0.0543,-0.0092,0.0551,0.1071,99.6,18.94,34.695
2022-01-31,東,33.2667,134.3933,-0.0067,-0.0452,0.0457,0.0888,188.5,18.57,34.631
2022-01-31,西,33.2667,134.1733,0.1349,0.072,0.1529,0.2973,61.9,18.69,34.706
2022-02-01,中心,33.2667,134.2833,0.1025,0.0342,0.1081,0.2101,71.6,18.66,34.692
2022-02-01,北,33.3567,134.2833,0.0989,0.0409,0.107,0.208,67.5,18.65,34.71
2022-02-01,南,33.1767,134.2833,0.116,-0.0208,0.1178,0.229,100.1,18.86,34.687
2022-02-01,東,33.2667,134.3933,0.0482,-0.0678,0.0832,0.1617,144.6,18.45,34.637
2022-02-01,西,33.2667,134.1733,0.1752,0.0507,0.1824,0.3545,73.9,18.51,34.684
2022-02-02,中心,33.2667,134.2833,0.1123,0.094,0.1465,0.2847,50.1,18.55,34.675
2022-02-02,北,33.3567,134.2833,0.0946,0.0903,0.1308,0.2543,46.3,18.52,34.689
2022-02-02,南,33.1767,134.2833,0.1489,0.0415,0.1546,0.3006,74.4,18.84,34.678
2022-02-02,東,33.2667,134.3933,0.0726,-0.0208,0.0755,0.1469,105.9,18.36,34.64
2022-02-02,西,33.2667,134.1733,0.188,0.0885,0.2078,0.4039,64.8,18.33,34.66
2022-02-03,中心,33.2667,134.2833,0.0665,0.1117,0.13,0.2527,30.8,18.45,34.657
2022-02-03,北,33.3567,134.2833,0.0549,0.1032,0.1169,0.2272,28.0,18.46,34.675
2022-02-03,南,33.1767,134.2833,0.1343,0.094,0.1639,0.3186,55.0,18.79,34.666
2022-02-03,東,33.2667,134.3933,0.0647,-0.0238,0.0689,0.134,110.2,18.39,34.651
2022-02-03,西,33.2667,134.1733,0.1386,0.0793,0.1597,0.3104,60.2,18.08,34.622
2022-02-04,中心,33.2667,134.2833,0.0659,0.0946,0.1153,0.2242,34.9,18.29,34.628
2022-02-04,北,33.3567,134.2833,0.0708,0.0977,0.1206,0.2345,35.9,18.34,34.655
2022-02-04,南,33.1767,134.2833,0.1636,0.0855,0.1846,0.3588,62.4,18.54,34.642
2022-02-04,東,33.2667,134.3933,0.1251,-0.0183,0.1265,0.2458,98.3,18.43,34.654
2022-02-04,西,33.2667,134.1733,0.144,0.0256,0.1463,0.2844,79.9,17.84,34.579
2022-02-05,中心,33.2667,134.2833,0.0281,0.0433,0.0516,0.1004,32.9,18.01,34.602
2022-02-05,北,33.3567,134.2833,0.058,0.0586,0.0824,0.1603,44.7,18.13,34.635
2022-02-05,南,33.1767,134.2833,0.0995,0.0299,0.1039,0.202,73.3,18.03,34.594
2022-02-05,東,33.2667,134.3933,0.1111,-0.014,0.112,0.2177,97.2,18.39,34.652
2022-02-05,西,33.2667,134.1733,0.1117,-0.0403,0.1187,0.2308,109.8,17.61,34.556
2022-02-06,中心,33.2667,134.2833,-0.0311,0.0238,0.0392,0.0762,307.4,17.86,34.593
2022-02-06,北,33.3567,134.2833,0.0134,0.0513,0.053,0.103,14.7,17.98,34.625
2022-02-06,南,33.1767,134.2833,0.0299,0.014,0.033,0.0642,64.9,17.69,34.564
2022-02-06,東,33.2667,134.3933,0.0464,0.0024,0.0465,0.0903,87.0,18.29,34.646
2022-02-06,西,33.2667,134.1733,0.0122,-0.0513,0.0527,0.1025,166.6,17.52,34.558
2022-02-07,中心,33.2667,134.2833,-0.0604,0.0592,0.0846,0.1645,314.4,17.86,34.593
2022-02-07,北,33.3567,134.2833,-0.0018,0.0952,0.0952,0.1851,358.9,17.95,34.619
2022-02-07,南,33.1767,134.2833,-0.014,0.0409,0.0432,0.0841,341.1,17.6,34.555
2022-02-07,東,33.2667,134.3933,-0.0037,0.0366,0.0368,0.0715,354.3,18.22,34.639
2022-02-07,西,33.2667,134.1733,-0.0592,-0.0031,0.0593,0.1152,267.0,17.57,34.567
2022-02-08,中心,33.2667,134.2833,-0.0983,0.0128,0.0991,0.1927,277.4,17.9,34.593
2022-02-08,北,33.3567,134.2833,-0.0226,0.047,0.0521,0.1014,334.3,17.93,34.613
2022-02-08,南,33.1767,134.2833,-0.0958,-0.0006,0.0958,0.1863,269.6,17.64,34.558
2022-02-08,東,33.2667,134.3933,-0.061,-0.0214,0.0647,0.1257,250.7,18.16,34.628
2022-02-08,西,33.2667,134.1733,-0.1172,-0.0153,0.1182,0.2297,262.6,17.66,34.574
2022-02-09,中心,33.2667,134.2833,-0.105,0.0073,0.1052,0.2046,274.0,17.93,34.599
2022-02-09,北,33.3567,134.2833,-0.0275,0.0366,0.0458,0.089,323.1,17.91,34.613
2022-02-09,南,33.1767,134.2833,-0.1392,0.0049,0.1393,0.2707,272.0,17.75,34.571
2022-02-09,東,33.2667,134.3933,-0.0818,-0.0519,0.0969,0.1883,237.6,18.04,34.625
2022-02-09,西,33.2667,134.1733,-0.1257,0.014,0.1265,0.246,276.4,17.75,34.585
2022-02-10,中心,33.2667,134.2833,-0.0745,-0.0281,0.0796,0.1547,249.3,17.9,34.603
2022-02-10,北,33.3567,134.2833,-0.0024,-0.0079,0.0083,0.0161,197.1,17.83,34.608
2022-02-10,南,33.1767,134.2833,-0.1373,-0.0372,0.1423,0.2766,254.8,17.87,34.59
2022-02-10,東,33.2667,134.3933,-0.0842,-0.1306,0.1554,0.3021,212.8,17.88,34.625
2022-02-10,西,33.2667,134.1733,-0.0842,0.0171,0.0859,0.1671,281.5,17.77,34.588
2022-02-11,中心,33.2667,134.2833,-0.0629,-0.0458,0.0778,0.1512,233.9,17.85,34.608
2022-02-11,北,33.3567,134.2833,0.0012,-0.0482,0.0482,0.0938,178.5,17.73,34.602
2022-02-11,南,33.1767,134.2833,-0.1447,-0.0793,0.165,0.3207,241.3,17.88,34.608
2022-02-11,東,33.2667,134.3933,-0.0897,-0.1666,0.1893,0.3679,208.3,17.72,34.625
2022-02-11,西,33.2667,134.1733,-0.0519,0.0183,0.055,0.107,289.4,17.77,34.593
2022-02-12,中心,33.2667,134.2833,-0.0287,-0.1001,0.1041,0.2024,196.0,17.68,34.602
2022-02-12,北,33.3567,134.2833,-0.0079,-0.1495,0.1498,0.2911,183.0,17.46,34.587
2022-02-12,南,33.1767,134.2833,-0.144,-0.1318,0.1953,0.3796,227.5,17.76,34.614
2022-02-12,東,33.2667,134.3933,-0.0159,-0.1587,0.1595,0.31,185.7,17.46,34.594
2022-02-12,西,33.2667,134.1733,-0.0214,-0.0354,0.0413,0.0804,211.1,17.7,34.594
2022-02-13,中心,33.2667,134.2833,-0.0323,-0.268,0.2699,0.5247,186.9,16.86,34.515
2022-02-13,北,33.3567,134.2833,-0.1062,-0.3235,0.3405,0.6619,198.2,16.0,34.397
2022-02-13,南,33.1767,134.2833,-0.1239,-0.2179,0.2507,0.4873,209.6,17.38,34.57
2022-02-13,東,33.2667,134.3933,-0.0507,-0.1215,0.1316,0.2558,202.6,16.89,34.532
2022-02-13,西,33.2667,134.1733,-0.1044,-0.224,0.2471,0.4804,205.0,17.31,34.562
2022-02-14,中心,33.2667,134.2833,-0.1032,-0.2881,0.306,0.5949,199.7,15.3,34.32
2022-02-14,北,33.3567,134.2833,-0.2454,-0.3015,0.3887,0.7557,219.1,15.58,34.378
2022-02-14,南,33.1767,134.2833,-0.0568,-0.1642,0.1737,0.3377,199.1,16.01,34.411
2022-02-14,東,33.2667,134.3933,-0.0891,0.0085,0.0895,0.174,275.5,16.76,34.535
2022-02-14,西,33.2667,134.1733,-0.246,-0.3186,0.4025,0.7825,217.7,15.66,34.355
2022-02-15,中心,33.2667,134.2833,-0.072,-0.2521,0.2622,0.5097,195.9,16.38,34.521
2022-02-15,北,33.3567,134.2833,-0.1257,-0.2264,0.259,0.5035,209.0,16.57,34.555
2022-02-15,南,33.1767,134.2833,-0.1007,-0.1648,0.1931,0.3755,211.4,16.14,34.463
2022-02-15,東,33.2667,134.3933,-0.0269,-0.0641,0.0695,0.1351,202.7,16.97,34.577
2022-02-15,西,33.2667,134.1733,-0.3552,-0.2741,0.4487,0.8722,232.4,16.06,34.469
2022-02-16,中心,33.2667,134.2833,-0.0647,-0.2039,0.2139,0.4158,197.6,16.69,34.567
2022-02-16,北,33.3567,134.2833,-0.0604,-0.1807,0.1905,0.3703,198.5,16.64,34.568
2022-02-16,南,33.1767,134.2833,-0.0885,-0.1465,0.1711,0.3327,211.1,16.77,34.571
2022-02-16,東,33.2667,134.3933,-0.0116,-0.0946,0.0953,0.1853,187.0,16.95,34.59
2022-02-16,西,33.2667,134.1733,-0.2118,-0.1886,0.2836,0.5513,228.3,16.49,34.545
2022-02-17,中心,33.2667,134.2833,-0.1245,-0.166,0.2075,0.4034,216.9,16.73,34.584
2022-02-17,北,33.3567,134.2833,-0.1007,-0.1508,0.1813,0.3525,213.7,16.72,34.587
2022-02-17,南,33.1767,134.2833,-0.1691,-0.1068,0.2,0.3888,237.7,16.83,34.59
2022-02-17,東,33.2667,134.3933,-0.058,-0.069,0.0901,0.1752,220.1,16.98,34.6
2022-02-17,西,33.2667,134.1733,-0.1971,-0.1147,0.2281,0.4435,239.8,16.59,34.568
2022-02-18,中心,33.2667,134.2833,-0.1215,-0.1062,0.1613,0.3137,228.8,16.85,34.602
2022-02-18,北,33.3567,134.2833,-0.1147,-0.0909,0.1464,0.2846,231.6,16.85,34.61
2022-02-18,南,33.1767,134.2833,-0.1581,-0.0256,0.1602,0.3113,260.8,17.01,34.602
2022-02-18,東,33.2667,134.3933,-0.0818,0.014,0.083,0.1613,279.7,17.15,34.617
2022-02-18,西,33.2667,134.1733,-0.2045,-0.0623,0.2137,0.4155,253.1,16.68,34.585
2022-02-19,中心,33.2667,134.2833,-0.0842,-0.1074,0.1365,0.2654,218.1,16.92,34.582
2022-02-19,北,33.3567,134.2833,-0.0891,-0.0879,0.1252,0.2433,225.4,16.94,34.597
2022-02-19,南,33.1767,134.2833,-0.0775,-0.0305,0.0833,0.162,248.5,17.11,34.584
2022-02-19,東,33.2667,134.3933,-0.0665,0.0055,0.0668,0.1298,274.7,17.28,34.591
2022-02-19,西,33.2667,134.1733,-0.1685,-0.0732,0.1837,0.3571,246.5,16.74,34.567
2022-02-20,中心,33.2667,134.2833,-0.0488,-0.1367,0.1452,0.2822,199.7,17.07,34.635
2022-02-20,北,33.3567,134.2833,-0.0305,-0.1086,0.1129,0.2194,195.7,17.07,34.649
2022-02-20,南,33.1767,134.2833,-0.0513,-0.1074,0.119,0.2314,205.5,17.17,34.629
2022-02-20,東,33.2667,134.3933,-0.033,-0.0586,0.0672,0.1307,209.4,17.45,34.642
2022-02-20,西,33.2667,134.1733,-0.0848,-0.1074,0.1369,0.2661,218.3,16.89,34.619
2022-02-21,中心,33.2667,134.2833,-0.0397,-0.069,0.0796,0.1547,209.9,17.14,34.649
2022-02-21,北,33.3567,134.2833,-0.0055,-0.0421,0.0425,0.0826,187.4,17.09,34.658
2022-02-21,南,33.1767,134.2833,-0.0531,-0.0629,0.0823,0.16,220.2,17.19,34.643
2022-02-21,東,33.2667,134.3933,-0.0354,-0.0226,0.042,0.0816,237.5,17.56,34.657
2022-02-21,西,33.2667,134.1733,-0.0391,-0.0501,0.0635,0.1234,218.0,16.94,34.631
2022-02-22,中心,33.2667,134.2833,-0.025,-0.0256,0.0358,0.0696,224.3,17.21,34.66
2022-02-22,北,33.3567,134.2833,0.0134,-0.0116,0.0177,0.0345,130.8,17.1,34.666
2022-02-22,南,33.1767,134.2833,-0.0555,-0.0336,0.0649,0.1262,238.9,17.28,34.654
2022-02-22,東,33.2667,134.3933,-0.0366,-0.0208,0.0421,0.0818,240.5,17.68,34.675
2022-02-22,西,33.2667,134.1733,-0.0012,-0.022,0.022,0.0428,183.2,16.98,34.642
2022-02-23,中心,33.2667,134.2833,0.0018,0.0604,0.0605,0.1175,1.7,17.26,34.668
